폭행,2017-2-23 10:13:0,37.57022132,127.0185879,998
강간,2017-6-10 14:51:56,37.55451536,126.972788,134
절도,2017-2-20 18:33:53,37.56292189,127.0266798,1103
강간,2017-10-29 9:41:58,37.56469922,126.9693629,74
절도,2017-2-27 9:51:12,37.55710279,127.0168086,993
폭행,2017-5-13 19:23:20,37.55274951,127.0075444,772
절도,2017-1-6 21:5:47,37.5670862,126.9798904,232
폭행,2017-2-7 3:50:55,37.55471851,126.9955315,527
폭행,2017-7-29 19:49:14,37.56941911,126.9757587,174
절도,2017-12-25 10:33:48,37.56220789,126.9929195,471
절도,2017-12-14 9:0:48,37.57054481,127.0203393,1033
폭행,2017-10-10 24:31:4,37.55834371,126.9636959,17
절도,2017-2-16 11:27:39,37.55981863,126.9971837,547
절도,2017-8-10 18:14:37,37.56688822,126.9883344,383
폭행,2017-4-21 22:23:21,37.55826197,126.9750644,167
폭행,2017-4-5 7:33:14,37.55789632,126.9769155,206
폭행,2017-5-6 11:50:35,37.55954993,127.008666,794
폭행,2017-12-15 2:45:28,37.56131239,126.9958408,520
절도,2017-1-23 9:47:49,37.55797942,126.9776941,206
절도,2017-9-17 21:59:26,37.55286156,126.9941995,504
절도,2017-6-25 11:28:38,37.5715621,127.0245277,1082
절도,2017-11-14 1:37:6,37.55638752,126.9739593,150
폭행,2017-11-11 9:28:24,37.55463816,126.9809487,265
폭행,2017-6-10 6:46:35,37.56023783,126.9853436,333
강간,2017-5-25 16:56:43,37.56106124,126.9860846,350
폭행,2017-7-12 19:26:20,37.55459571,126.9950192,502
폭행,2017-4-5 9:49:49,37.55533717,126.9909653,436
절도,2017-1-30 13:37:43,37.56841082,126.9776042,194
폭행,2017-8-27 5:30:17,37.55781137,127.0070826,767
폭행,2017-11-7 23:17:42,37.55989745,126.9815478,278
절도,2017-7-12 8:16:52,37.56235336,126.9687593,61
절도,2017-7-7 18:19:36,37.55127273,127.011995,885
폭행,2017-1-1 3:52:38,37.56373506,126.9861941,347
절도,2017-5-6 15:55:28,37.54982371,127.0106833,862
절도,2017-7-21 2:53:24,37.55902536,126.9674695,48
절도,2017-3-2 20:6:31,37.56712708,126.9984371,562
폭행,2017-4-28 23:59:40,37.5656001,127.0224301,1072
폭행,2017-7-26 22:9:1,37.56802855,127.0228921,1069
폭행,2017-3-22 6:20:11,37.55245422,127.0159998,977
절도,2017-12-28 1:25:36,37.56964319,127.0093138,812
절도,2017-2-8 4:0:41,37.55624274,126.9814008,264
절도,2017-11-12 21:34:49,37.55369324,126.9780678,228
폭행,2017-3-18 21:51:29,37.5600143,126.9988147,594
강간,2017-9-10 12:29:13,37.55240397,127.0016853,649
폭행,2017-4-10 0:44:37,37.55615859,126.9852227,338
절도,2017-7-24 24:58:22,37.56009114,126.9938806,473
절도,2017-12-11 18:5:47,37.56057525,126.9709003,95
폭행,2017-9-16 3:6:7,37.56473793,126.976417,179
절도,2017-9-25 9:12:38,37.56601473,126.968687,57
절도,2017-8-7 15:54:21,37.56902262,127.0039623,676
절도,2017-7-19 7:40:16,37.56428232,126.9778861,199
절도,2017-4-30 15:53:18,37.55162204,127.0054428,745
폭행,2017-6-2 21:39:56,37.56444392,126.9813404,254
절도,2017-2-27 9:55:18,37.55757973,127.0179657,1012
폭행,2017-5-12 15:34:35,37.56012361,126.9881887,370
절도,2017-3-24 21:22:6,37.55734065,127.0039147,689
강간,2017-8-7 3:45:56,37.54980299,127.0117277,887
절도,2017-12-29 11:58:29,37.56527664,127.0014434,634
폭행,2017-12-26 23:41:21,37.55487911,126.9885474,396
절도,2017-5-2 3:47:8,37.55771587,127.0049095,712
폭행,2017-9-1 21:45:17,37.56114682,127.0120064,874
폭행,2017-5-12 23:17:28,37.55909531,126.9821969,279
절도,2017-11-8 18:42:5,37.5579372,127.012245,903
폭행,2017-2-1 5:36:48,37.56667464,126.972458,121
절도,2017-6-10 12:39:36,37.55812891,127.0224926,1080
절도,2017-11-5 14:53:32,37.56132494,126.9691951,78
폭행,2017-4-8 4:26:31,37.56308924,127.0242896,1092
절도,2017-1-26 6:55:25,37.56031928,127.0173577,989
폭행,2017-8-3 18:51:58,37.54907463,127.0118672,888
절도,2017-3-29 6:58:32,37.55748606,127.0176826,992
절도,2017-4-4 12:36:42,37.56045399,126.9730363,128
폭행,2017-1-22 18:43:10,37.55735027,126.9907722,433
폭행,2017-1-5 15:25:46,37.55673985,126.9913387,434
강간,2017-9-10 21:30:32,37.56693116,127.0028109,656
폭행,2017-10-26 21:59:51,37.56743804,126.987494,362
강간,2017-10-31 5:52:39,37.56638458,126.9964711,539
폭행,2017-12-8 18:3:31,37.5606211,127.0143482,924
폭행,2017-4-13 20:15:18,37.55424766,127.0016588,647
폭행,2017-7-27 13:52:38,37.56961633,127.020682,1034
절도,2017-4-13 14:14:26,37.56118774,127.0050373,708
절도,2017-8-3 18:16:34,37.55570687,126.9950392,501
폭행,2017-1-7 21:21:34,37.55606218,127.004873,714
절도,2017-6-24 19:17:44,37.56507623,126.9854084,328
폭행,2017-12-20 18:23:46,37.56012644,126.9976775,570
폭행,2017-10-15 17:47:55,37.55612377,126.9645556,30
폭행,2017-2-13 10:26:33,37.56582599,126.9950028,490
폭행,2017-10-29 6:54:35,37.56620633,126.9884519,383
폭행,2017-8-4 17:30:50,37.55297192,126.9834054,305
폭행,2017-4-25 1:50:33,37.55052955,127.0064793,746
폭행,2017-3-23 24:54:55,37.56963239,126.9732928,118
폭행,2017-1-21 21:33:29,37.55623211,126.961297,2
폭행,2017-4-12 19:23:48,37.56837756,126.9792548,231
폭행,2017-3-29 22:59:23,37.55912904,126.9624923,6
절도,2017-12-27 20:20:45,37.55862633,126.985023,335
절도,2017-12-22 4:43:39,37.56408188,126.9849917,329
폭행,2017-12-28 3:4:50,37.56635128,126.9873944,363
폭행,2017-9-13 16:39:3,37.56101932,126.9779652,202
절도,2017-3-18 6:14:22,37.56552146,126.974721,159
폭행,2017-11-8 5:29:43,37.56211847,127.0071802,762
강간,2017-2-24 21:9:5,37.55544749,127.0163714,973
폭행,2017-6-9 21:5:36,37.56216338,127.0246285,1093
절도,2017-7-21 15:28:38,37.56723463,126.9765594,176
강간,2017-4-1 18:0:20,37.55068048,127.0007765,628
절도,2017-4-6 0:53:28,37.56523185,126.9790378,216
절도,2017-1-25 20:6:6,37.56915417,126.9753255,155
절도,2017-3-3 21:8:35,37.56353807,126.9679791,59
폭행,2017-8-20 9:28:12,37.56597355,127.0046481,703
폭행,2017-10-16 17:27:24,37.56340417,126.9849933,330
절도,2017-5-6 15:36:50,37.55260884,126.9629097,14
절도,2017-1-14 24:57:36,37.55856795,126.988037,372
폭행,2017-7-29 20:49:54,37.56740124,126.9745825,138
폭행,2017-1-19 3:24:7,37.56013277,127.0112239,875
절도,2017-12-8 2:43:47,37.55220556,127.0041145,695
폭행,2017-6-16 24:31:0,37.5639463,126.9983283,566
폭행,2017-8-19 11:1:34,37.56926929,127.023915,1085
절도,2017-11-30 19:42:28,37.5690667,126.9732634,118
절도,2017-12-17 20:11:24,37.55465286,126.9930583,479
폭행,2017-8-20 1:30:38,37.56093262,126.9735218,145
폭행,2017-2-7 4:56:26,37.56301672,126.998592,591
폭행,2017-1-29 9:44:51,37.56222672,126.9870216,349
폭행,2017-10-13 24:50:26,37.55430634,127.0128737,907
절도,2017-9-26 5:47:54,37.56261087,127.013892,921
폭행,2017-6-4 3:15:29,37.56193094,126.973823,144
절도,2017-2-3 13:5:12,37.5557821,126.9642382,20
폭행,2017-1-16 23:1:53,37.55369843,126.9840233,322
폭행,2017-1-5 21:46:36,37.55954826,127.0164934,969
폭행,2017-4-13 10:6:2,37.56177231,127.0084971,791
절도,2017-3-27 18:38:35,37.55142326,126.9925428,461
폭행,2017-10-18 9:40:18,37.56442972,126.9702499,90
