Assault,2018-05-17 22:00,37.56184586,126.9902286,408
Assault,2018-11-15 21:00,37.55044306,126.9940041,507
Theft,2018-10-15 8:00,37.55863441,126.9696941,81
Theft,2018-11-27 0:00,37.55833519,126.9775438,205
Theft,2018-07-15 2:00,37.56268057,126.9744626,143
Assault,2018-10-29 2:00,37.55201134,126.9946685,505
Theft,2018-05-30 4:00,37.5676129,126.9999359,609
Rape,2018-09-19 20:00,37.54984741,127.0062712,747
Assault,2018-10-05 19:00,37.55491907,126.9915346,436
Theft,2018-01-30 21:00,37.55087888,126.9933912,484
Assault,2018-09-26 10:00,37.55986448,127.0039164,687
Theft,2018-06-09 5:00,37.55786419,126.9936643,476
Theft,2018-10-23 22:00,37.55848651,127.0038351,688
Theft,2018-01-04 20:00,37.5621018,127.0058986,733
Assault,2018-11-09 0:00,37.56183754,126.9828858,295
Assault,2018-07-14 6:00,37.56629125,126.9875071,363
Assault,2018-03-24 5:00,37.55549305,126.9893203,395
Theft,2018-07-28 21:00,37.55613497,127.0009318,645
Theft,2018-11-27 21:00,37.56763161,126.9890938,382
Assault,2018-07-23 11:00,37.55464561,126.9635203,21
Theft,2018-02-07 17:00,37.56256266,126.9772078,201
Assault,2018-05-19 23:00,37.56381722,127.0105198,846
Rape,2018-02-01 20:00,37.5621919,126.9810008,257
Assault,2018-12-10 22:00,37.56613434,127.0109466,844
Assault,2018-09-12 8:00,37.55550545,126.9718364,116
Theft,2018-02-22 13:00,37.55911389,126.9794181,241
Rape,2018-04-04 13:00,37.54605763,127.0055527,751
Assault,2018-08-29 1:00,37.55117334,126.9913486,440
Assault,2018-05-23 5:00,37.55627342,127.0035087,691
Theft,2018-05-26 16:00,37.55017094,126.9999017,628
Rape,2018-09-12 18:00,37.55838399,126.9662851,37
Theft,2018-08-09 17:00,37.55906081,127.0025005,664
Assault,2018-06-04 21:00,37.56590623,126.9690159,73
Theft,2018-01-30 0:00,37.55595889,126.9628661,10
Assault,2018-03-03 21:00,37.54767577,127.0112541,889
Assault,2018-12-18 23:00,37.56535055,127.0182518,1003
Theft,2018-03-04 16:00,37.55911216,127.0081267,794
Rape,2018-07-06 20:00,37.56818184,127.0197443,1018
Theft,2018-02-05 16:00,37.56461394,127.0004235,612
Theft,2018-11-19 9:00,37.56389548,126.973992,142
Assault,2018-05-30 11:00,37.55459077,126.9754038,171
Theft,2018-05-26 12:00,37.55650689,126.9700023,83
Theft,2018-08-08 3:00,37.56516343,126.9682947,58
Theft,2018-06-19 15:00,37.56032233,126.9765481,184
Assault,2018-11-03 22:00,37.56413807,126.9761125,180
Assault,2018-12-02 0:00,37.55131346,127.0076819,803
Theft,2018-02-03 4:00,37.55553509,127.0111727,880
Assault,2018-06-24 19:00,37.54974214,127.0019489,675
Assault,2018-09-10 8:00,37.5661098,127.0090621,816
Assault,2018-05-09 5:00,37.56285123,127.008081,790
Assault,2018-09-06 15:00,37.55812987,126.977666,205
Theft,2018-08-23 14:00,37.54861332,126.9974102,583
Theft,2018-10-26 13:00,37.55594682,127.0059248,740
Assault,2018-06-30 1:00,37.57127422,127.0230001,1066
Theft,2018-04-12 20:00,37.56687118,127.0183626,1002
Assault,2018-07-16 0:00,37.55700806,126.9963746,550
Theft,2018-09-14 14:00,37.55614355,126.9649684,30
Theft,2018-07-05 1:00,37.55474798,126.9941409,502
Theft,2018-06-25 12:00,37.56458179,127.0033393,681
Assault,2018-04-21 2:00,37.56548167,127.0081702,787
Theft,2018-07-27 4:00,37.55645317,126.9908118,434
Theft,2018-05-06 13:00,37.56115073,126.9808188,258
Assault,2018-09-08 10:00,37.56507465,127.0254461,1096
Theft,2018-04-21 13:00,37.5605899,126.9887535,390
Assault,2018-02-13 14:00,37.55856953,127.006341,737
Theft,2018-11-06 4:00,37.55784174,127.0203154,1047
Rape,2018-09-07 19:00,37.54468985,127.0060525,752
Assault,2018-12-10 11:00,37.56908346,126.9819779,268
Assault,2018-08-03 1:00,37.56952502,127.0218027,1051
Theft,2018-08-20 16:00,37.55293491,126.9640751,23
Theft,2018-10-30 15:00,37.55186602,126.9940505,505
Theft,2018-04-02 2:00,37.56020577,127.014812,947
Assault,2018-04-16 21:00,37.56035994,126.9757487,165
Assault,2018-06-19 2:00,37.55553532,126.9864316,356
Assault,2018-01-06 22:00,37.56358261,127.0044984,705
Assault,2018-05-21 1:00,37.54767534,127.0082068,807
Assault,2018-10-10 21:00,37.55747912,127.0136217,927
Assault,2018-02-05 6:00,37.56217546,127.0201198,1025
Assault,2018-01-13 1:00,37.55825078,126.9893573,392
Theft,2018-03-01 7:00,37.56545718,127.0000301,611
Theft,2018-11-22 12:00,37.55247679,127.005342,718
Theft,2018-05-06 13:00,37.56696218,126.9797784,233
Rape,2018-10-15 23:00,37.56185766,126.9738897,144
Theft,2018-08-17 17:00,37.56800774,127.0224965,1069
Assault,2018-04-18 21:00,37.55612946,126.9955209,526
Theft,2018-03-22 19:00,37.56745336,127.0173973,981
Assault,2018-06-23 6:00,37.56488861,127.0045431,704
Theft,2018-02-01 15:00,37.56519189,126.9810358,254
Theft,2018-07-07 15:00,37.54883813,126.9936862,486
Theft,2018-01-06 20:00,37.55058057,126.9989864,605
Theft,2018-01-28 20:00,37.55791759,126.9932283,476
Theft,2018-05-13 16:00,37.5665462,126.9898965,403
Theft,2018-03-04 12:00,37.5682488,126.9743917,137
Assault,2018-12-28 21:00,37.55970647,127.0209419,1045
Assault,2018-02-13 13:00,37.55438496,127.0136665,931
Theft,2018-11-08 15:00,37.55956586,127.0201417,1045
Theft,2018-03-15 18:00,37.54802893,126.9943459,510
Assault,2018-06-12 13:00,37.55867218,127.0169831,991
Assault,2018-07-31 0:00,37.553356,127.014934,955
Assault,2018-03-15 14:00,37.55362931,127.0092236,829
Theft,2018-11-29 12:00,37.5475695,127.0095695,836
Assault,2018-09-21 0:00,37.56274969,126.9693134,76
Assault,2018-04-23 3:00,37.5545053,127.0090472,829
Assault,2018-03-20 1:00,37.56365645,126.9979842,566
Assault,2018-04-28 23:00,37.5643568,127.0128072,896
Theft,2018-11-07 12:00,37.55333643,127.0000423,625
Assault,2018-05-25 23:00,37.56774414,127.0197327,1019
Theft,2018-09-04 20:00,37.55923996,127.0220087,1062
Robber,2018-11-29 19:00,37.55640791,126.9876462,374
Rape,2018-04-06 9:00,37.55825579,127.0109095,852
Theft,2018-05-31 18:00,37.56644923,126.985197,326
Theft,2018-05-22 19:00,37.56061737,127.0203313,1044
Assault,2018-08-05 2:00,37.56321438,126.9947812,493
Assault,2018-09-06 20:00,37.55083923,127.0059152,746
Assault,2018-08-26 4:00,37.55400461,126.9809813,266
Assault,2018-12-16 19:00,37.56326371,126.9917923,448
Theft,2018-12-11 18:00,37.55460491,126.9901419,416
Assault,2018-06-27 23:00,37.55457701,127.0139304,930
Assault,2018-12-06 0:00,37.56848444,126.9795633,231
Theft,2018-02-18 15:00,37.56257323,127.0237944,1093
Assault,2018-01-18 16:00,37.55788893,127.0111625,878
Theft,2018-03-30 14:00,37.56488277,127.0182801,1004
Theft,2018-02-24 6:00,37.55412401,126.9981778,577
Assault,2018-04-16 4:00,37.55975365,127.0183473,1010
Assault,2018-06-24 16:00,37.56020558,126.9764596,184
Assault,2018-03-12 14:00,37.56607799,126.9712784,105
Rape,2018-03-10 19:00,37.55259902,126.9902712,419
Assault,2018-03-22 22:00,37.56494732,126.9836788,292
Assault,2018-11-13 15:00,37.55834506,126.9708824,97
Assault,2018-09-14 15:00,37.556781,127.017501,993
Assault,2018-09-06 21:00,37.56525184,127.0043937,704
Theft,2018-10-03 13:00,37.56606372,126.9672049,44
Theft,2018-04-25 19:00,37.56024992,127.0181728,1009
Theft,2018-05-17 14:00,37.56052218,126.9773254,203
Assault,2018-05-21 18:00,37.56534046,126.9972024,540
Assault,2018-09-06 13:00,37.54949781,126.9952988,533
Theft,2018-06-05 14:00,37.56549186,126.9986797,588
Assault,2018-04-27 23:00,37.56724523,126.9832742,289
Theft,2018-04-28 14:00,37.54678016,126.994062,511
Theft,2018-03-21 17:00,37.56505806,126.9760541,179
Theft,2018-05-03 13:00,37.56156889,126.9662005,34
Assault,2018-01-17 18:00,37.56162208,126.9757919,183
Theft,2018-05-25 21:00,37.55288344,127.0151532,955
Theft,2018-08-31 2:00,37.56679054,126.9975793,563
Assault,2018-08-18 3:00,37.55885507,127.0110854,877
Assault,2018-07-04 20:00,37.55029079,127.005703,746
Theft,2018-07-24 13:00,37.56775789,127.0082873,785
Assault,2018-09-27 5:00,37.56486923,127.0175987,984
Rape,2018-01-21 9:00,37.55462952,126.977793,209
Rape,2018-04-07 22:00,37.56093266,126.9742192,145
Assault,2018-06-23 17:00,37.56217652,126.9926081,449
Assault,2018-11-23 23:00,37.55448264,126.9663688,42
Theft,2018-07-31 12:00,37.55728499,126.9705609,98
Theft,2018-10-25 23:00,37.55393032,126.9653024,32
Assault,2018-01-06 18:00,37.5572237,127.0156453,971
Theft,2018-08-08 11:00,37.56391724,127.0254832,1097
Assault,2018-05-29 20:00,37.56835979,126.9776409,194
Assault,2018-07-24 5:00,37.55891061,127.0060547,737
Assault,2018-11-18 8:00,37.56032583,127.0014514,640
Assault,2018-08-30 9:00,37.55885763,126.9830048,299
Assault,2018-07-22 4:00,37.54855869,127.0083726,806
Theft,2018-03-07 15:00,37.5603775,127.0099318,850
Assault,2018-08-29 21:00,37.55831173,126.9751421,167
Assault,2018-02-04 10:00,37.56267636,126.9930229,470
Theft,2018-10-17 9:00,37.56443124,127.0009708,635
Assault,2018-10-29 21:00,37.56414927,127.0047112,705
Theft,2018-09-12 19:00,37.56761912,127.0102693,842
Assault,2018-05-17 0:00,37.56496741,127.0168002,984
Theft,2018-09-03 14:00,37.56568737,126.9946637,490
Assault,2018-09-07 19:00,37.56791117,126.9850249,325
Theft,2018-02-23 15:00,37.5535871,126.9620706,5
Assault,2018-10-19 21:00,37.54709086,127.0052681,723
Assault,2018-07-13 12:00,37.54682378,127.0081711,808
Theft,2018-11-28 21:00,37.56153771,127.0219792,1060
Assault,2018-12-29 13:00,37.55467577,126.975687,171
Theft,2018-04-22 18:00,37.5679925,126.9853486,324
Theft,2018-08-06 18:00,37.56814443,127.0116117,866
Assault,2018-12-12 15:00,37.5542128,126.9978611,577
Assault,2018-12-05 5:00,37.56689218,127.0183423,1002
Theft,2018-11-14 11:00,37.56417903,127.0018425,636
Assault,2018-02-12 15:00,37.55413035,127.0043724,716
Theft,2018-05-02 4:00,37.56899153,126.9762237,174
Theft,2018-04-09 15:00,37.55769364,126.9858222,336
Theft,2018-01-19 16:00,37.55973928,126.9625809,6
Theft,2018-03-08 11:00,37.56270631,126.9791344,218
Theft,2018-11-21 19:00,37.55127249,126.9956667,531
Theft,2018-06-21 10:00,37.5631672,126.9815309,275
Theft,2018-09-16 4:00,37.56135735,126.9912319,429
Assault,2018-02-26 19:00,37.56379966,126.9935739,469
Theft,2018-06-02 10:00,37.55103654,127.0058313,745
Theft,2018-10-20 15:00,37.55477312,126.9994393,600
Assault,2018-02-05 2:00,37.5540037,126.9996943,624
Assault,2018-06-15 15:00,37.56520469,127.0020274,658
Assault,2018-06-09 17:00,37.56254284,127.0118746,873
Assault,2018-12-11 23:00,37.5503201,127.0012348,651
Theft,2018-01-29 17:00,37.56174978,126.9883433,388
Theft,2018-06-30 12:00,37.55539765,126.9732992,134
Assault,2018-02-18 18:00,37.56276183,126.9878248,367
Assault,2018-09-18 21:00,37.55725169,127.0234979,1081
Theft,2018-05-01 15:00,37.56073496,126.9682007,63
Theft,2018-03-10 10:00,37.56510109,127.0189633,1004
Rape,2018-02-14 19:00,37.56603885,126.9940013,490
Theft,2018-12-24 14:00,37.56803436,126.974104,137
Assault,2018-05-25 1:00,37.56135038,127.0244155,1094
Theft,2018-09-30 17:00,37.56316903,126.9836494,294
Theft,2018-05-31 16:00,37.5609945,126.9758024,183
Theft,2018-01-21 14:00,37.5683338,126.978936,212
Theft,2018-07-31 1:00,37.56703013,126.9976509,563
Theft,2018-02-07 5:00,37.56639331,127.0140651,917
Assault,2018-07-29 22:00,37.56745854,126.9962986,538
Assault,2018-02-19 5:00,37.55734846,127.0066332,767
Theft,2018-03-02 1:00,37.56790952,126.9783952,213
Theft,2018-06-11 17:00,37.55513695,126.981204,265
Assault,2018-04-10 13:00,37.55981706,126.9778974,204
Assault,2018-08-10 4:00,37.56747182,126.9928623,465
Assault,2018-12-18 1:00,37.56691018,127.0152272,940
Assault,2018-05-21 17:00,37.54531097,127.0066919,781
Assault,2018-05-01 22:00,37.55131652,126.9628272,15
Assault,2018-08-16 9:00,37.55788797,126.9667058,50
Assault,2018-01-12 21:00,37.55685967,127.0113494,879
Assault,2018-04-04 21:00,37.56289369,126.9867079,348
Theft,2018-06-30 16:00,37.56707691,127.0161675,960
Assault,2018-10-22 21:00,37.56312432,127.0047698,706
Theft,2018-09-10 20:00,37.55448965,126.9634427,22
Assault,2018-11-20 18:00,37.5505939,126.9996613,628
Assault,2018-09-27 19:00,37.55597547,126.9757892,189
Assault,2018-11-26 18:00,37.54454183,127.0095309,839
Assault,2018-11-25 21:00,37.56794951,127.0024316,655
Theft,2018-03-09 13:00,37.56522297,127.0059374,730
Theft,2018-12-21 20:00,37.55581099,126.9671348,52
Theft,2018-01-19 12:00,37.55022756,127.0029523,674
Assault,2018-12-06 18:00,37.56809479,126.997276,537
Theft,2018-07-12 15:00,37.5587348,126.9763848,186
Assault,2018-10-27 21:00,37.5538241,126.9988549,601
Theft,2018-02-13 11:00,37.56543489,126.9716271,105
Rape,2018-12-11 23:00,37.55346355,127.0019258,648
Theft,2018-05-25 15:00,37.56782199,126.9726593,120
Rape,2018-02-08 5:00,37.56352695,126.9782341,217
Theft,2018-06-17 12:00,37.56241887,127.0261274,1104
Theft,2018-03-27 22:00,37.56631461,127.0237852,1088
Theft,2018-06-09 14:00,37.55111799,127.0033936,696
Theft,2018-03-22 20:00,37.56162316,127.0089324,821
Assault,2018-08-29 7:00,37.55041366,127.009874,833
Theft,2018-05-24 17:00,37.55395196,126.9888191,397
Theft,2018-12-06 19:00,37.56884149,126.9755204,156
Theft,2018-12-14 21:00,37.56768372,126.9821712,270
Theft,2018-10-22 6:00,37.56671982,127.0091322,815
Assault,2018-05-03 23:00,37.55704158,126.9809233,263
Assault,2018-10-03 8:00,37.56047788,126.9811972,259
Assault,2018-12-20 3:00,37.56049633,127.0117461,875
Theft,2018-08-30 12:00,37.55545886,127.0083036,798
Assault,2018-10-20 16:00,37.56561627,127.0210355,1038
Assault,2018-10-12 21:00,37.56634463,126.9756874,158
Theft,2018-03-24 18:00,37.56033322,126.9917465,451
Theft,2018-09-14 15:00,37.55907924,126.9852123,334
Assault,2018-12-09 2:00,37.5570239,126.9790033,225
Assault,2018-01-25 4:00,37.5673504,127.0049139,701
Assault,2018-06-21 16:00,37.5697519,127.0078077,783
Rape,2018-04-27 4:00,37.5671393,126.9785022,213
Theft,2018-10-13 15:00,37.55913885,127.0180091,1010
Assault,2018-08-04 4:00,37.55683126,126.9881053,374
