폭행,2014-02-22 12:00:00,37.56666824,127.0117415,116
폭행,2014-05-25 04:00:00,37.54462028,127.0066883,183
절도,2014-01-04 22:00:00,37.56568932,126.9910769,334
폭행,2014-09-08 10:00:00,37.56259049,127.0241323,11
폭행,2014-02-24 19:00:00,37.56678712,127.0103395,117
절도,2014-06-04 11:00:00,37.5619112,127.0248426,6
절도,2014-04-14 11:00:00,37.54895705,127.0111188,227
절도,2014-01-08 10:00:00,37.55002451,127.0070852,202
절도,2014-01-12 13:00:00,37.56302007,127.023986,10
절도,2014-06-29 19:00:00,37.5529447,127.0172181,266
절도,2014-09-06 22:00:00,37.56441541,126.9872974,310
폭행,2014-09-29 22:00:00,37.55407623,127.0139467,262
절도,2014-02-14 15:00:00,37.55946217,127.0142953,92
폭행,2014-11-10 01:00:00,37.56860715,127.0046219,75
절도,2014-07-19 23:00:00,37.56749912,127.0141932,111
폭행,2014-02-04 21:00:00,37.56500847,127.0054221,148
절도,2014-08-08 17:00:00,37.56460748,126.9885179,335
폭행,2014-10-14 14:00:00,37.56427535,127.0253019,5
폭행,2014-04-08 03:00:00,37.56801219,127.015572,109
절도,2014-05-19 19:00:00,37.5448794,127.0077811,186
절도,2014-04-08 11:00:00,37.56830429,126.9973057,291
절도,2014-06-03 21:00:00,37.56601125,127.0104516,136
절도,2014-12-28 02:00:00,37.56664602,127.0059212,129
절도,2014-02-19 00:00:00,37.56057726,127.008079,87
폭행,2014-09-08 23:00:00,37.56527215,126.9860304,308
폭행,2014-02-11 01:00:00,37.54498337,127.0082835,186
폭행,2014-03-24 11:00:00,37.56373729,126.9924791,344
폭행,2014-02-27 23:00:00,37.5667626,126.9853535,330
절도,2014-06-22 23:00:00,37.55861339,127.0150761,242
폭행,2014-06-27 01:00:00,37.55112493,127.0095256,235
절도,2014-05-07 15:00:00,37.56787442,126.9992239,284
폭행,2014-09-15 08:00:00,37.55106353,127.0109734,233
절도,2014-08-28 09:00:00,37.56316987,127.0076338,160
절도,2014-07-26 01:00:00,37.56778105,126.9937074,295
절도,2014-06-05 12:00:00,37.56646617,126.988317,327
절도,2014-07-07 02:00:00,37.56663242,127.015661,64
절도,2014-11-06 20:00:00,37.55274854,127.0142546,261
폭행,2014-03-19 17:00:00,37.56027739,127.0112031,168
절도,2014-07-02 21:00:00,37.56427355,127.0269132,3
폭행,2014-11-18 07:00:00,37.54635986,127.0058653,192
절도,2014-12-05 16:00:00,37.56356643,127.0046683,80
절도,2014-07-05 13:00:00,37.56379054,127.0062751,149
폭행,2014-09-17 04:00:00,37.56589669,126.9936061,320
폭행,2014-12-23 16:00:00,37.56251426,127.0200178,28
폭행,2014-02-28 18:00:00,37.56341389,127.0169948,42
폭행,2014-06-28 03:00:00,37.55009201,127.0088342,236
폭행,2014-03-24 01:00:00,37.56340919,127.0060753,150
폭행,2014-10-15 22:00:00,37.5664541,126.9909014,325
절도,2014-07-21 18:00:00,37.54937698,127.0082035,199
폭행,2014-12-02 21:00:00,37.54917109,127.0077105,199
폭행,2014-04-30 22:00:00,37.5639392,127.0268952,3
절도,2014-03-06 20:00:00,37.56213931,126.9876911,338
강간,2014-08-04 00:00:00,37.56966105,127.0126998,67
절도,2014-07-11 08:00:00,37.55761206,127.0122825,179
절도,2014-10-27 04:00:00,37.56522961,126.9904328,316
절도,2014-10-04 13:00:00,37.54899736,127.0112615,227
절도,2014-05-13 12:00:00,37.56168242,127.0230518,35
폭행,2014-12-13 19:00:00,37.56601074,127.0187033,48
