폭행,2016-01-16 2:00,37.56909685,126.9836204,287
절도,2016-06-29 21:00,37.55097871,127.0127774,910
절도,2016-02-27 13:00,37.55948716,126.9907512,431
절도,2016-09-02 15:00,37.55354898,126.9850544,341
절도,2016-08-23 13:00,37.56711368,127.0190069,1019
폭행,2016-05-19 2:00,37.54727057,127.0081651,808
폭행,2016-08-19 0:00,37.56420451,126.9785318,217
폭행,2016-01-04 21:00,37.55594553,126.9642971,20
폭행,2016-10-23 17:00,37.55900003,126.9700605,80
절도,2016-02-01 19:00,37.56078674,127.0099805,849
절도,2016-03-22 14:00,37.55554411,126.9795327,245
폭행,2016-06-10 5:00,37.55804674,127.0233546,1081
폭행,2016-02-05 11:00,37.55048611,127.0141721,935
폭행,2016-09-14 1:00,37.5674307,126.9962087,513
절도,2016-02-14 17:00,37.5603424,126.9890688,390
절도,2016-03-01 11:00,37.56826152,127.0212359,1035
폭행,2016-10-11 22:00,37.55519596,126.9936105,479
절도,2016-01-26 3:00,37.56543041,126.9731594,122
폭행,2016-05-07 9:00,37.55791329,126.982204,281
폭행,2016-05-10 0:00,37.55623548,127.0118236,880
절도,2016-10-15 12:00,37.5572057,126.9698945,82
폭행,2016-01-28 22:00,37.56961351,127.0040392,676
폭행,2016-11-28 18:00,37.56016678,126.9788054,221
절도,2016-07-21 18:00,37.55562643,127.0010294,645
절도,2016-09-21 11:00,37.56049535,126.9892739,390
절도,2016-03-23 13:00,37.56472556,127.022375,1056
폭행,2016-04-30 11:00,37.55933818,126.9960133,522
절도,2016-07-21 20:00,37.55099955,126.9907808,440
폭행,2016-06-15 23:00,37.56019499,126.9728602,128
폭행,2016-11-11 2:00,37.56621222,126.9844189,308
폭행,2016-02-23 11:00,37.55627789,127.0139285,929
절도,2016-09-06 0:00,37.56662093,126.9870131,344
폭행,2016-07-12 15:00,37.56512668,127.025528,1096
폭행,2016-05-10 23:00,37.56323214,126.9755283,162
강간,2016-08-22 20:00,37.55687264,127.0086853,797
폭행,2016-04-23 4:00,37.5507606,127.008555,804
절도,2016-06-06 19:00,37.55634294,127.0181337,1013
폭행,2016-08-02 22:00,37.55636271,127.0091842,826
절도,2016-09-09 15:00,37.5579192,127.0167361,992
폭행,2016-12-30 14:00,37.56433207,127.0144952,943
절도,2016-04-24 21:00,37.56306599,126.9811075,256
폭행,2016-08-17 21:00,37.55663509,126.9931909,477
폭행,2016-11-07 23:00,37.55806759,126.9778288,206
절도,2016-09-25 9:00,37.5592636,126.9775751,204
강간,2016-10-10 21:00,37.55242145,127.0144345,933
절도,2016-07-08 12:00,37.55133347,127.0003153,627
폭행,2016-08-21 17:00,37.56922218,127.0039555,676
절도,2016-06-17 13:00,37.55354186,127.0040464,694
절도,2016-06-14 19:00,37.56203716,126.9959386,519
절도,2016-08-18 0:00,37.55621431,126.982561,283
절도,2016-10-14 12:00,37.5592749,127.0041452,687
폭행,2016-09-02 18:00,37.56952018,126.9753199,155
폭행,2016-08-06 19:00,37.55115491,126.9950911,506
폭행,2016-07-20 23:00,37.56091174,126.9910043,429
폭행,2016-12-09 4:00,37.56015142,126.9961543,521
폭행,2016-11-30 4:00,37.55317423,127.0138066,932
폭행,2016-10-02 16:00,37.55630671,126.996914,550
절도,2016-03-08 6:00,37.56030283,126.9648362,25
절도,2016-11-26 16:00,37.56663107,126.9935464,466
폭행,2016-04-29 17:00,37.56190717,127.0211927,1042
폭행,2016-07-12 19:00,37.55445293,126.98204,285
절도,2016-01-26 11:00,37.55270654,127.0149813,956
폭행,2016-09-29 0:00,37.56696749,127.0131239,893
강간,2016-12-17 16:00,37.56233646,127.0016426,638
폭행,2016-07-06 21:00,37.54976602,127.0063216,747
폭행,2016-04-16 3:00,37.56242228,126.9838714,313
폭행,2016-03-20 4:00,37.56210698,127.0257095,1099
절도,2016-12-07 4:00,37.56284123,126.9935653,470
폭행,2016-03-23 23:00,37.56283436,126.99746,567
절도,2016-05-30 22:00,37.55318371,126.9923642,459
폭행,2016-05-22 23:00,37.56500895,126.9905552,425
폭행,2016-08-11 23:00,37.56587925,127.0010658,634
폭행,2016-11-04 22:00,37.55869126,127.0203947,1046
폭행,2016-08-07 10:00,37.55974483,126.9816206,279
폭행,2016-11-07 5:00,37.55851292,126.9636026,17
폭행,2016-04-02 11:00,37.56330388,126.9817623,275
폭행,2016-02-02 20:00,37.55835462,126.9652479,27
절도,2016-07-08 5:00,37.55416235,126.9784978,228
강도,2016-01-26 5:00,37.55250676,127.0013211,649
절도,2016-09-22 13:00,37.56597241,126.9976544,564
폭행,2016-02-19 21:00,37.56389284,127.0230003,1074
절도,2016-02-26 13:00,37.56352539,127.0169697,985
절도,2016-04-28 0:00,37.55962225,126.9776325,204
폭행,2016-12-18 16:00,37.55605402,126.974215,151
폭행,2016-03-01 7:00,37.56624436,127.0191025,1020
폭행,2016-06-28 3:00,37.56094727,126.9889149,389
폭행,2016-02-05 23:00,37.55193968,127.0124651,909
폭행,2016-01-17 22:00,37.56008599,126.9934256,473
절도,2016-02-19 1:00,37.55838306,127.0003245,619
폭행,2016-09-17 23:00,37.56441484,127.0234583,1073
폭행,2016-01-31 0:00,37.56683764,126.9722931,104
절도,2016-07-06 10:00,37.56410464,127.0012546,636
절도,2016-11-11 14:00,37.56010493,126.970119,95
절도,2016-05-15 17:00,37.5629039,126.981897,275
폭행,2016-01-24 9:00,37.56549764,126.9767526,178
폭행,2016-12-30 1:00,37.5565303,126.9817667,282
절도,2016-03-02 5:00,37.56316708,126.9824858,275
폭행,2016-03-10 17:00,37.56396708,127.0190811,1023
폭행,2016-07-06 19:00,37.55019402,126.9948917,507
절도,2016-10-21 1:00,37.5718714,127.023568,1082
절도,2016-07-19 16:00,37.54802165,126.9963675,560
폭행,2016-04-15 10:00,37.56251026,126.99089,428
폭행,2016-06-17 20:00,37.54958187,127.0101641,862
절도,2016-10-10 20:00,37.54875109,127.0106595,863
절도,2016-09-25 11:00,37.55882579,127.0052235,711
절도,2016-10-14 18:00,37.55923389,126.9800523,241
절도,2016-08-10 12:00,37.56451805,126.9961965,516
절도,2016-08-01 10:00,37.56513925,127.0044161,704
폭행,2016-08-19 3:00,37.55900464,126.9958176,522
절도,2016-07-25 5:00,37.55634073,126.964471,29
강간,2016-11-11 11:00,37.56398905,126.9813509,255
절도,2016-02-07 18:00,37.55390542,127.0041582,693
폭행,2016-10-28 22:00,37.56517906,126.9838343,310
폭행,2016-02-05 14:00,37.55587971,126.9892162,395
절도,2016-11-13 14:00,37.5620598,126.9963811,544
폭행,2016-08-18 9:00,37.56780188,126.9939516,465
절도,2016-01-21 12:00,37.5602356,127.0219471,1061
절도,2016-03-25 11:00,37.56651869,126.9686916,56
절도,2016-08-21 17:00,37.54980425,127.0025619,675
절도,2016-05-20 9:00,37.56367501,126.9793281,236
절도,2016-10-02 23:00,37.55972812,126.9988205,595
폭행,2016-12-22 14:00,37.56746753,126.9933446,465
폭행,2016-09-28 11:00,37.56227542,126.9837352,313
폭행,2016-10-29 16:00,37.55544539,127.006158,740
폭행,2016-10-12 6:00,37.56774996,127.0242127,1087
절도,2016-08-03 6:00,37.55907704,127.0055219,736
절도,2016-04-02 22:00,37.56186731,127.0025532,661
절도,2016-07-11 23:00,37.56248227,127.0028866,661
절도,2016-02-03 11:00,37.56252999,127.01777,987
폭행,2016-06-05 0:00,37.55702888,127.0167726,993
절도,2016-05-27 19:00,37.56692565,126.9687672,56
폭행,2016-02-14 5:00,37.557068,126.9677025,51
폭행,2016-12-05 2:00,37.55156724,127.005021,719
폭행,2016-06-19 14:00,37.55438383,126.9789236,228
폭행,2016-10-22 14:00,37.56975058,127.0061217,725
폭행,2016-04-07 3:00,37.56569312,126.9972425,540
절도,2016-08-31 4:00,37.54618377,127.0060853,751
절도,2016-11-22 4:00,37.55570732,126.9657471,40
폭행,2016-09-29 22:00,37.55607442,127.0041401,691
폭행,2016-11-06 21:00,37.55495324,126.9715384,117
절도,2016-07-30 20:00,37.56467954,126.994412,491
절도,2016-05-08 10:00,37.56277767,126.9707978,92
폭행,2016-03-21 23:00,37.56247855,126.9839883,313
절도,2016-04-02 16:00,37.56305831,127.0085596,790
강간,2016-01-09 22:00,37.55853147,126.9823122,280
폭행,2016-10-03 0:00,37.55315892,126.9901702,418
폭행,2016-08-22 21:00,37.56796713,127.0228801,1069
절도,2016-05-12 7:00,37.56971565,127.0059791,725
폭행,2016-09-20 4:00,37.56964044,126.9996993,607
폭행,2016-09-29 11:00,37.56424998,127.0113858,871
절도,2016-08-13 18:00,37.55630824,126.9795351,244
폭행,2016-12-12 14:00,37.55593004,127.0005301,622
절도,2016-09-13 23:00,37.56347649,127.0097343,819
폭행,2016-09-27 20:00,37.55365017,126.9835406,304
폭행,2016-03-05 13:00,37.55941661,127.0234029,1079
폭행,2016-10-04 12:00,37.55856169,126.9848682,335
폭행,2016-07-09 3:00,37.54443432,127.0081298,811
절도,2016-02-26 1:00,37.56382691,127.0094983,818
폭행,2016-07-04 2:00,37.54833992,127.0054992,748
강간,2016-01-05 22:00,37.55760085,126.9966595,549
절도,2016-10-16 18:00,37.5455934,127.0062128,751
절도,2016-05-07 8:00,37.56660063,126.9948832,489
폭행,2016-06-19 23:00,37.5558065,127.0089409,827
폭행,2016-05-10 15:00,37.55431267,126.9761667,191
절도,2016-06-24 14:00,37.55235609,127.0155257,956
폭행,2016-06-20 9:00,37.55420415,126.9831113,304
절도,2016-07-12 18:00,37.54771475,127.0116717,889
폭행,2016-01-24 9:00,37.55871883,126.978777,223
절도,2016-12-21 14:00,37.5571622,127.0044856,713
절도,2016-10-22 3:00,37.56411378,126.9884555,386
절도,2016-01-07 9:00,37.56335074,127.0233166,1075
강간,2016-01-24 22:00,37.56379502,127.021239,1040
